交易日期,时间戳,最高价,最低价,开盘价,收盘价,涨跌额,北向资金
20150210,1423497600,3407.18,3339.55,3345.08,3406.94,61.02,1629000000
20150211,1423584000,3445.66,3412.14,3415.98,3434.12,27.18,1381000000
20150212,1423670400,3453.58,3405.63,3435.36,3442.87,8.75,1160000000
20150213,1423756800,3509.51,3452.08,3458.83,3469.83,26.96,1914000000
20150216,1424016000,3504.48,3466.61,3473.29,3499.48,29.65,123000000
20150217,1424102400,3536.82,3511.09,3511.54,3522.32,22.84,221000000
20150225,1424793600,3529.55,3463.96,3529.55,3478.73,-43.59,1011000000
20150226,1424880000,3569.33,3456.87,3473.71,3566.3,87.57,-452000000
20150227,1424966400,3594.81,3560.46,3565.23,3572.84,6.54,673000000
20150302,1425225600,3608.69,3566.53,3603.45,3601.27,28.43,746000000
20150303,1425312000,3579.32,3504.2,3579.32,3507.9,-93.37,94000000
20150304,1425398400,3540.91,3497.17,3514.67,3530.82,22.92,305000000
20150305,1425484800,3517.08,3467.68,3513.25,3496.34,-34.48,642000000
20150306,1425571200,3516.24,3472.39,3501.18,3478.52,-17.82,390000000
20150309,1425830400,3546.71,3417.49,3449.7,3537.75,59.23,589000000
20150310,1425916800,3551.21,3511.99,3523.64,3520.61,-17.14,53000000
20150311,1426003200,3568.92,3512.22,3524.58,3524.65,4.04,876000000
20150312,1426089600,3603.34,3536.53,3557.69,3592.84,68.19,1582000000
20150313,1426176000,3641.39,3594.74,3604.67,3617.66,24.82,1584000000
20150316,1426435200,3705.74,3621.12,3641.77,3705.67,88.01,1374000000
20150317,1426521600,3762.58,3716.81,3733.96,3757.12,51.45,2112000000
20150318,1426608000,3846.06,3763.85,3769.09,3846.06,88.94,1591000000
20150319,1426694400,3859.13,3809.71,3851.25,3839.74,-6.32,61000000
20150320,1426780800,3916.86,3832.42,3852.49,3892.57,52.83,1141000000
20150323,1427040000,3972.3,3922.21,3923.08,3972.06,79.49,1848000000
20150324,1427126400,3989.86,3883.78,3980.07,3973.05,0.99,-1636000000
20150325,1427212800,3980.72,3913.99,3961.58,3940.41,-32.64,-31000000
20150326,1427299200,3992.0,3892.88,3921.75,3950.0,9.59,-1014000000
20150327,1427385600,3993.03,3932.87,3957.54,3971.7,21.7,107000000
20150330,1427644800,4101.65,3999.02,3999.02,4088.18,116.48,-1133000000
20150331,1427731200,4166.02,4037.77,4138.89,4051.2,-36.98,-1391000000
20150401,1427817600,4139.5,4046.94,4057.5,4123.9,72.7,-14000000
20150408,1428422400,4304.78,4204.83,4277.45,4295.8,35.76,-4021000000
20150409,1428508800,4332.17,4212.61,4316.96,4262.14,-33.66,-5082000000
20150410,1428595200,4351.69,4231.2,4249.38,4344.42,82.28,-885000000
20150413,1428854400,4432.02,4361.59,4394.05,4421.07,76.65,931000000
20150414,1428940800,4474.35,4385.91,4432.13,4438.18,17.11,428000000
20150415,1429027200,4476.0,4379.61,4439.31,4380.51,-57.67,1029000000
20150416,1429113600,4513.77,4335.63,4355.49,4513.55,133.04,1575000000
20150417,1429200000,4630.27,4553.9,4578.68,4596.14,82.59,1596000000
20150420,1429459200,4671.17,4492.6,4615.03,4521.92,-74.22,-1147000000
20150421,1429545600,4620.06,4504.56,4520.46,4619.16,97.24,1386000000
20150422,1429632000,4740.93,4632.59,4637.06,4739.81,120.65,723000000
20150423,1429718400,4782.04,4693.97,4764.48,4740.89,1.08,-739000000
20150424,1429804800,4730.43,4618.32,4682.63,4702.64,-38.25,29000000
20150427,1430064000,4810.49,4735.31,4753.87,4807.59,104.95,1065000000
20150428,1430150400,4839.08,4703.57,4811.32,4741.86,-65.73,-261000000
20150429,1430236800,4797.93,4695.79,4722.9,4774.33,32.47,275000000
20150430,1430323200,4818.73,4749.49,4788.41,4749.89,-24.44,-444000000
20150504,1430668800,4795.92,4699.4,4757.64,4787.74,37.85,44000000
20150505,1430755200,4785.19,4572.98,4785.19,4596.84,-190.9,777000000
20150506,1430841600,4700.91,4511.76,4626.23,4553.33,-43.51,416000000
20150507,1430928000,4546.34,4467.46,4520.82,4470.09,-83.24,2563000000
20150508,1431014400,4559.06,4445.59,4515.55,4558.4,88.31,765000000
20150511,1431273600,4690.95,4535.15,4582.09,4690.53,132.13,-77000000
20150512,1431360000,4748.0,4660.02,4692.12,4747.42,56.89,-407000000
20150513,1431446400,4758.0,4678.85,4746.71,4718.44,-28.98,-402000000
20150514,1431532800,4735.28,4670.17,4717.96,4700.78,-17.66,-187000000
20150515,1431619200,4690.76,4592.05,4690.76,4617.47,-83.31,501000000
20150518,1431878400,4623.38,4565.06,4582.06,4575.14,-42.33,1102000000
20150519,1431964800,4740.01,4577.64,4577.64,4731.22,156.08,2003000000
20150520,1432051200,4843.1,4745.21,4751.57,4754.92,23.7,2769000000
20150521,1432137600,4841.62,4746.03,4768.69,4840.98,86.06,1824000000
20150526,1432569600,5199.3,5063.15,5140.8,5198.92,99.42,3410000000
20150527,1432656000,5226.84,5126.86,5216.17,5181.43,-17.49,183000000
20150528,1432742400,5213.18,4831.33,5174.1,4834.01,-347.42,-3134000000
20150529,1432828800,4924.3,4665.52,4839.53,4840.83,6.82,2111000000
20150601,1433088000,5079.32,4835.77,4862.76,5076.18,235.35,1717000000
20150602,1433174400,5162.56,5047.08,5091.27,5161.87,85.69,229000000
20150603,1433260800,5186.97,5059.5,5176.6,5143.59,-18.28,32000000
20150604,1433347200,5194.23,4863.47,5156.01,5181.42,37.83,-1094000000
20150605,1433433600,5288.34,5104.18,5254.91,5230.55,49.13,-1390000000
20150608,1433692800,5370.61,5202.6,5259.41,5353.75,123.2,-1291000000
20150609,1433779200,5380.43,5251.21,5379.47,5317.46,-36.29,-1529000000
20150610,1433865600,5374.83,5209.68,5254.3,5309.11,-8.35,1401000000
20150611,1433952000,5329.3,5248.16,5305.14,5306.59,-2.52,-1046000000
20150612,1434038400,5351.65,5283.09,5329.28,5335.12,28.53,1308000000
20150615,1434297600,5362.45,5207.31,5354.01,5221.17,-113.95,-1253000000
20150616,1434384000,5204.3,5015.27,5165.03,5064.82,-156.35,-45000000
20150617,1434470400,5158.37,4949.29,5072.31,5138.83,74.01,-1070000000
20150618,1434556800,5121.22,4926.43,5107.7,4930.55,-208.28,545000000
20150619,1434643200,4910.45,4634.69,4847.06,4637.05,-293.5,7731000000
20150623,1434988800,4786.96,4455.33,4641.43,4786.09,149.04,6859000000
20150624,1435075200,4883.73,4744.31,4811.6,4880.13,94.04,-3159000000
20150625,1435161600,4919.26,4667.22,4906.24,4706.52,-173.61,-3628000000
20150626,1435248000,4650.19,4278.68,4573.87,4336.2,-370.32,3093000000
20150629,1435507200,4451.17,4000.93,4446.84,4191.55,-144.65,-1412000000
20150702,1435766400,4312.19,4000.06,4287.73,4108.0,-145.02,2708000000
20150703,1435852800,4164.63,3785.9,4017.2,3885.92,-222.08,6980000000
20150706,1436112000,4218.27,3832.47,4218.27,3998.54,112.62,-13523000000
20150707,1436198400,3960.64,3743.62,3877.85,3928.0,-70.54,-10358000000
20150708,1436284800,3762.62,3612.25,3651.06,3663.04,-264.96,-6626000000
20150709,1436371200,3930.26,3537.83,3621.68,3897.63,234.59,-3757000000
20150710,1436457600,4179.11,3887.55,3916.27,4106.56,208.93,-2851000000
20150713,1436716800,4278.16,4072.43,4132.23,4211.81,105.25,-2302000000
20150714,1436803200,4258.51,4062.5,4178.63,4112.15,-99.66,-1572000000
20150715,1436889600,4114.24,3899.51,4068.88,3966.76,-145.39,-334000000
20150716,1436976000,4067.02,3856.32,3949.64,3997.36,30.6,-530000000
20150717,1437062400,4190.19,4000.23,4023.76,4151.5,154.14,194000000
20150720,1437321600,4221.69,4106.39,4157.06,4160.61,9.11,-379000000
20150721,1437408000,4201.48,4081.7,4109.76,4166.01,5.4,-671000000
20150722,1437494400,4187.43,4094.71,4148.56,4157.16,-8.85,-623000000
20150723,1437580800,4262.06,4148.82,4158.93,4250.81,93.65,334000000
20150724,1437667200,4299.65,4154.62,4255.2,4176.28,-74.53,-105000000
20150727,1437926400,4156.31,3817.17,4097.8,3818.73,-357.55,-154000000
20150728,1438012800,3883.45,3627.42,3690.97,3811.09,-7.64,2458000000
20150729,1438099200,3934.0,3769.19,3839.96,3930.38,119.29,-645000000
20150730,1438185600,3968.53,3802.88,3915.78,3815.41,-114.97,-206000000
20150731,1438272000,3863.62,3757.99,3777.16,3816.7,1.29,456000000
20150803,1438531200,3829.24,3742.58,3766.07,3829.24,12.54,-2199000000
20150804,1438617600,3948.45,3801.03,3827.37,3948.16,118.92,-368000000
20150805,1438704000,3962.28,3858.66,3937.62,3866.9,-81.26,5000000
20150806,1438790400,3888.69,3793.24,3802.93,3831.85,-35.05,209000000
20150807,1438876800,3926.65,3857.91,3866.43,3906.95,75.1,776000000
20150810,1439136000,4101.73,3932.84,3947.47,4084.37,177.42,177000000
20150811,1439222400,4110.13,4042.0,4083.59,4066.67,-17.7,657000000
20150812,1439308800,4078.03,4015.36,4025.67,4016.13,-50.54,-204000000
20150813,1439395200,4075.7,3967.82,4010.01,4075.46,59.33,150000000
20150814,1439481600,4113.16,4056.73,4097.92,4073.54,-1.92,-23000000
20150817,1439740800,4081.77,4009.99,4058.11,4077.87,4.33,-585000000
20150818,1439827200,4103.05,3816.55,4084.31,3825.41,-252.46,-482000000
20150819,1439913600,3898.74,3668.19,3748.27,3886.14,60.73,16000000
20150820,1440000000,3880.82,3761.45,3848.4,3761.45,-124.69,-839000000
20150821,1440086400,3757.78,3578.18,3714.29,3589.54,-171.91,-923000000
20150824,1440345600,3468.15,3266.55,3454.6,3275.53,-314.01,8149000000
20150825,1440432000,3200.11,3019.56,3070.01,3042.93,-232.6,7981000000
20150826,1440518400,3192.93,2952.01,3062.57,3025.69,-17.24,7397000000
20150827,1440604800,3206.72,3028.4,3092.81,3205.64,179.95,4712000000
20150828,1440691200,3353.24,3223.62,3246.24,3342.29,136.65,-2550000000
20150831,1440950400,3368.28,3205.54,3307.4,3366.54,24.25,-650000000
20150901,1441036800,3370.5,3190.58,3296.53,3362.08,-4.46,-1290000000
20150902,1441123200,3387.02,3213.64,3220.85,3365.83,3.75,-3044000000
20150907,1441555200,3422.23,3240.24,3347.29,3250.49,-115.34,-177000000
20150908,1441641600,3340.22,3170.81,3221.79,3334.02,83.53,4378000000
20150909,1441728000,3426.65,3330.29,3344.82,3399.31,65.29,-2985000000
20150910,1441814400,3398.32,3337.31,3349.28,3357.56,-41.75,2909000000
20150911,1441900800,3383.13,3315.48,3349.88,3347.19,-10.37,-69000000
20150914,1442160000,3373.92,3187.57,3367.64,3281.13,-66.06,-720000000
20150915,1442246400,3240.08,3131.98,3208.74,3152.23,-128.9,1039000000
20150916,1442332800,3345.92,3131.37,3149.16,3309.25,157.02,1725000000
20150917,1442419200,3354.91,3237.0,3287.66,3237.0,-72.25,346000000
20150918,1442505600,3280.88,3227.83,3254.44,3251.27,14.27,2383000000
20150921,1442764800,3312.55,3211.93,3222.6,3308.25,56.98,549000000
20150922,1442851200,3371.41,3303.18,3312.37,3339.03,30.78,-132000000
20150923,1442937600,3315.94,3253.33,3290.07,3263.03,-76.0,-1308000000
20150924,1443024000,3300.86,3255.9,3278.9,3285.0,21.97,-941000000
20150929,1443456000,3208.42,3159.04,3197.22,3178.85,-63.9,-1537000000
20150930,1443542400,3223.91,3186.77,3195.9,3202.95,24.1,327000000
20151008,1444233600,3337.33,3294.61,3324.98,3296.48,93.53,3735000000
20151009,1444320000,3352.38,3293.97,3302.36,3340.12,43.64,1704000000
20151012,1444579200,3486.63,3347.25,3351.14,3447.69,107.57,-199000000
20151013,1444665600,3452.05,3413.97,3422.48,3445.04,-2.65,-410000000
20151014,1444752000,3458.7,3403.23,3431.14,3406.11,-38.93,-911000000
20151015,1444838400,3486.82,3402.32,3403.39,3486.82,80.71,351000000
20151016,1444924800,3537.54,3487.1,3508.52,3534.07,47.25,-704000000
20151019,1445184000,3573.0,3502.51,3548.95,3534.18,0.11,-259000000
20151022,1445443200,3530.77,3442.31,3453.2,3524.53,51.28,-1376000000
20151023,1445529600,3581.84,3515.82,3536.84,3571.24,46.71,-1048000000
20151026,1445788800,3620.76,3561.19,3614.7,3589.26,18.02,-1224000000
20151027,1445875200,3601.05,3486.1,3569.45,3592.88,3.62,-227000000
20151028,1445961600,3598.17,3517.21,3575.81,3524.92,-67.96,-1135000000
20151029,1446048000,3561.81,3507.97,3539.98,3533.31,8.39,-1578000000
20151030,1446134400,3574.47,3497.57,3530.22,3534.08,0.77,-1201000000
20151102,1446393600,3543.45,3474.71,3489.23,3475.96,-58.12,-1060000000
20151103,1446480000,3501.7,3452.62,3484.72,3465.49,-10.47,-965000000
20151104,1446566400,3628.54,3477.16,3477.16,3628.54,163.05,-2306000000
20151105,1446652800,3781.41,3627.3,3630.78,3705.97,77.43,-3947000000
20151106,1446739200,3801.71,3694.66,3698.34,3793.37,87.4,-1702000000
20151109,1446998400,3891.77,3796.38,3796.38,3840.36,46.99,-1444000000
20151110,1447084800,3876.49,3798.82,3806.67,3833.24,-7.12,-2714000000
20151111,1447171200,3843.11,3781.41,3828.45,3833.65,0.41,-2792000000
20151112,1447257600,3843.9,3771.27,3841.74,3795.32,-38.33,-1622000000
20151113,1447344000,3793.71,3727.59,3756.2,3746.24,-49.08,-297000000
20151116,1447603200,3764.41,3680.07,3682.74,3764.13,17.89,-180000000
20151117,1447689600,3852.77,3750.16,3790.43,3758.39,-5.74,-436000000
20151118,1447776000,3771.85,3706.31,3760.46,3715.58,-42.81,-217000000
20151119,1447862400,3775.23,3714.68,3725.62,3774.97,59.39,-266000000
20151120,1447948800,3793.55,3757.03,3778.88,3774.38,-0.59,-163000000
20151123,1448208000,3802.85,3743.41,3774.44,3753.34,-21.04,-246000000
20151124,1448294400,3754.17,3702.74,3745.76,3753.89,0.55,154000000
20151125,1448380800,3781.86,3735.72,3747.76,3781.61,27.72,-113000000
20151126,1448467200,3805.84,3756.82,3795.25,3759.43,-22.18,451000000
20151127,1448553600,3742.74,3534.39,3739.1,3556.99,-202.44,159000000
20151130,1448812800,3587.97,3455.07,3554.89,3566.41,9.42,3157000000
20151201,1448899200,3617.31,3536.12,3562.32,3591.7,25.29,628000000
20151202,1448985600,3725.85,3573.4,3587.76,3721.96,130.26,-593000000
20151203,1449072000,3758.45,3693.14,3709.55,3749.3,27.34,-1090000000
20151204,1449158400,3726.12,3667.29,3719.73,3677.59,-71.71,-647000000
20151207,1449417600,3699.34,3658.58,3681.58,3687.61,10.02,-179000000
20151208,1449504000,3668.84,3619.45,3668.84,3623.02,-64.59,-670000000
20151209,1449590400,3655.16,3611.49,3613.42,3635.94,12.92,165000000
20151210,1449676800,3678.32,3615.99,3634.37,3623.08,-12.86,-485000000
20151211,1449763200,3630.74,3578.15,3605.37,3608.06,-15.02,-376000000
20151214,1450022400,3712.5,3571.0,3573.88,3711.32,103.26,-528000000
20151215,1450108800,3717.36,3679.23,3707.73,3694.39,-16.93,210000000
20151216,1450195200,3713.09,3677.45,3703.95,3685.44,-8.95,-671000000
20151217,1450281600,3768.84,3709.85,3712.78,3755.89,70.45,885000000
20151218,1450368000,3810.22,3750.93,3754.96,3767.91,12.02,-301000000
20151221,1450627200,3877.82,3759.99,3762.1,3865.97,98.06,-458000000
20151222,1450713600,3880.47,3841.59,3872.1,3876.73,10.76,-762000000
20151223,1450800000,3926.69,3862.97,3877.87,3866.38,-10.35,-372000000
20151228,1451232000,3853.39,3727.63,3847.53,3727.63,-110.57,-273000000
20151229,1451318400,3762.05,3710.48,3723.05,3761.88,34.25,492000000
20151230,1451404800,3765.66,3726.28,3762.91,3765.18,3.3,284000000
20151231,1451491200,3772.62,3727.33,3760.9,3731.01,-34.17,-273000000
20160104,1451836800,3726.25,3468.95,3725.86,3469.07,-261.94,31000000
20160105,1451923200,3518.22,3377.28,3382.18,3478.78,9.71,1429000000
20160106,1452009600,3543.74,3468.47,3482.41,3539.81,61.03,-656000000
20160107,1452096000,3481.15,3284.74,3481.15,3294.38,-245.43,0
20160108,1452182400,3418.85,3237.93,3371.87,3361.56,67.18,153000000
20160111,1452441600,3342.48,3192.45,3303.13,3192.45,-169.11,-568000000
20160112,1452528000,3242.25,3174.55,3214.82,3215.71,23.26,-857000000
20160113,1452614400,3257.3,3155.88,3240.48,3155.88,-59.83,97000000
20160114,1452700800,3226.66,3072.04,3076.65,3221.57,65.69,-293000000
20160115,1452787200,3216.8,3101.05,3200.89,3118.73,-102.84,-341000000
20160118,1453046400,3165.62,3066.73,3068.24,3130.73,12.0,81000000
20160119,1453132800,3227.91,3119.22,3132.71,3223.13,92.4,300000000
20160120,1453219200,3225.95,3154.43,3204.22,3174.38,-48.75,-881000000
20160121,1453305600,3202.54,3081.35,3136.38,3081.35,-93.03,-289000000
20160122,1453392000,3132.17,3053.96,3114.9,3113.46,32.11,321000000
20160125,1453651200,3149.33,3105.1,3129.03,3128.89,15.43,53000000
20160126,1453737600,3106.53,2934.65,3099.6,2940.51,-188.38,-262000000
20160127,1453824000,2963.54,2839.29,2953.18,2930.35,-10.16,4320000000
20160128,1453910400,2941.89,2841.84,2909.33,2853.76,-76.59,-498000000
20160129,1453996800,2965.31,2854.37,2855.6,2946.09,92.33,1457000000
20160201,1454256000,2944.52,2869.56,2939.04,2901.05,-45.04,-358000000
20160202,1454342400,2972.43,2901.51,2901.53,2961.33,60.28,-120000000
20160203,1454428800,2954.71,2909.9,2931.29,2948.64,-12.69,-2378000000
20160204,1454515200,2999.21,2960.21,2960.33,2984.76,36.12,138000000
20160205,1454601600,2988.36,2962.85,2982.06,2963.79,-20.97,-98000000
20160215,1455465600,2961.49,2886.02,2888.43,2946.71,-17.08,-220000000
20160216,1455552000,3042.09,2962.19,2962.19,3037.04,90.33,202000000
20160217,1455638400,3065.79,3027.05,3034.09,3063.32,26.28,-343000000
20160218,1455724800,3093.51,3049.84,3079.53,3053.7,-9.62,244000000
20160219,1455811200,3065.97,3032.63,3047.94,3051.59,-2.11,0
20160222,1456070400,3128.21,3071.33,3083.93,3118.87,67.28,-112000000
20160223,1456156800,3119.22,3061.43,3117.2,3089.36,-29.51,272000000
20160224,1456243200,3109.55,3055.25,3077.61,3109.55,20.19,-279000000
20160225,1456329600,3104.44,2905.46,3104.41,2918.75,-190.8,30000000
20160226,1456416000,2964.39,2902.95,2942.1,2948.03,29.28,1317000000
20160229,1456675200,2939.88,2821.22,2939.58,2877.47,-70.56,1706000000
20160301,1456761600,2950.44,2863.32,2881.34,2930.69,53.22,503000000
20160302,1456848000,3054.72,2933.12,2933.92,3051.33,120.64,2441000000
20160303,1456934400,3078.44,3040.25,3050.39,3058.42,7.09,-830000000
20160304,1457020800,3101.66,3032.42,3047.54,3093.89,35.47,1731000000
20160307,1457280000,3130.9,3083.58,3109.0,3104.84,10.95,759000000
20160308,1457366400,3109.25,3001.83,3100.15,3107.67,2.83,-345000000
20160309,1457452800,3072.92,3020.13,3045.92,3071.91,-35.76,24000000
20160310,1457539200,3074.16,3012.69,3056.21,3013.15,-58.76,239000000
20160311,1457625600,3026.44,2982.17,2990.21,3018.28,5.13,907000000
20160314,1457884800,3106.8,3034.0,3039.57,3065.69,47.41,323000000
20160315,1457971200,3077.09,3028.58,3061.34,3074.78,9.09,-277000000
20160316,1458057600,3100.35,3064.52,3068.87,3090.03,15.25,-277000000
20160317,1458144000,3147.84,3077.57,3096.81,3124.2,34.17,1588000000
20160318,1458230400,3197.67,3130.1,3136.22,3171.96,47.76,1000000000
20160321,1458489600,3267.78,3198.36,3203.29,3249.44,77.48,-163000000
20160322,1458576000,3249.68,3218.73,3231.62,3225.79,-23.65,415000000
20160323,1458662400,3242.25,3202.98,3217.73,3236.09,10.3,-130000000
20160329,1459180800,3178.08,3122.76,3171.31,3135.41,-34.32,-283000000
20160330,1459267200,3216.68,3161.29,3161.29,3216.28,80.87,1058000000
20160331,1459353600,3241.93,3208.67,3229.2,3218.09,1.81,2148000000
20160401,1459440000,3222.61,3165.86,3213.67,3221.9,3.81,-473000000
20160405,1459785600,3271.93,3205.21,3211.31,3264.49,42.59,25000000
20160406,1459872000,3267.64,3236.2,3250.52,3257.53,-6.96,-421000000
20160407,1459958400,3270.82,3208.64,3266.29,3209.29,-48.24,-158000000
20160408,1460044800,3197.77,3163.31,3189.85,3185.73,-23.56,-253000000
20160411,1460304000,3251.57,3213.51,3213.51,3230.1,44.37,948000000
20160412,1460390400,3232.26,3198.9,3227.37,3218.45,-11.65,870000000
20160413,1460476800,3296.52,3237.86,3237.86,3261.38,42.93,3155000000
20160414,1460563200,3286.07,3252.05,3277.1,3275.83,14.45,1444000000
20160415,1460649600,3282.99,3261.73,3279.86,3272.21,-3.62,-78000000
20160418,1460908800,3252.67,3221.66,3252.67,3228.45,-43.76,-1087000000
20160419,1460995200,3250.73,3221.58,3243.97,3238.3,9.85,202000000
20160420,1461081600,3248.42,3107.37,3244.14,3181.03,-57.27,-1536000000
20160421,1461168000,3198.56,3150.94,3160.8,3160.6,-20.43,157000000
20160422,1461254400,3175.38,3137.99,3142.56,3174.9,14.3,-190000000
20160425,1461513600,3172.27,3137.11,3164.74,3162.03,-12.87,-130000000
20160426,1461600000,3181.1,3150.4,3159.77,3179.16,17.13,183000000
20160427,1461686400,3188.83,3162.69,3181.93,3165.92,-13.24,-337000000
20160428,1461772800,3174.77,3135.64,3169.33,3160.58,-5.34,-281000000
20160429,1461859200,3171.29,3149.4,3153.54,3156.75,-3.83,89000000
20160503,1462204800,3218.49,3151.41,3159.82,3213.54,56.79,615000000
20160504,1462291200,3222.88,3198.29,3203.47,3209.46,-4.08,-278000000
20160505,1462377600,3217.28,3196.57,3204.17,3213.92,4.46,-563000000
20160506,1462464000,3216.89,3130.15,3213.14,3130.35,-83.57,-1359000000
20160509,1462723200,3115.43,3055.01,3115.43,3065.62,-64.73,-534000000
20160510,1462809600,3084.72,3055.18,3055.21,3069.11,3.49,-411000000
20160511,1462896000,3102.88,3063.09,3080.64,3082.81,13.7,-240000000
20160512,1462982400,3095.35,3035.02,3059.38,3090.14,7.33,-456000000
20160513,1463068800,3103.1,3064.69,3081.68,3074.94,-15.2,-731000000
20160516,1463328000,3095.56,3053.66,3064.53,3095.31,20.37,33000000
20160517,1463414400,3105.2,3073.46,3095.52,3086.02,-9.29,-147000000
20160518,1463500800,3072.61,3039.46,3071.53,3068.04,-17.98,-423000000
20160519,1463587200,3086.98,3058.15,3060.34,3062.5,-5.54,-178000000
20160520,1463673600,3078.53,3041.52,3047.78,3078.22,15.72,214000000
20160523,1463932800,3098.48,3076.5,3078.52,3087.22,9.0,344000000
20160524,1464019200,3083.26,3052.59,3083.24,3063.56,-23.66,-75000000
20160525,1464105600,3089.1,3054.87,3079.75,3059.23,-4.33,1259000000
20160526,1464192000,3072.52,3027.44,3056.6,3064.21,4.98,310000000
20160527,1464278400,3073.76,3052.18,3059.73,3062.5,-1.71,615000000
20160530,1464537600,3075.26,3037.66,3056.31,3066.71,4.21,2431000000
20160531,1464624000,3170.93,3068.6,3068.6,3169.56,102.85,3428000000
20160601,1464710400,3181.79,3159.82,3172.96,3160.55,-9.01,1901000000
20160602,1464796800,3168.82,3151.07,3158.03,3167.1,6.55,800000000
20160603,1464883200,3201.75,3162.09,3172.95,3189.33,22.23,1386000000
20160606,1465142400,3197.22,3168.55,3192.78,3178.79,-10.54,201000000
20160607,1465228800,3186.62,3168.18,3182.44,3177.05,-1.74,1125000000
20160608,1465315200,3174.97,3148.35,3171.81,3163.99,-13.06,-56000000
20160613,1465747200,3145.61,3065.77,3134.05,3066.34,-97.65,-1084000000
20160614,1465833600,3078.75,3055.66,3058.44,3075.98,9.64,-258000000
20160615,1465920000,3128.67,3042.23,3043.96,3116.37,40.39,-699000000
20160616,1466006400,3112.48,3089.48,3104.36,3094.67,-21.7,-925000000
20160617,1466092800,3131.05,3096.09,3096.09,3110.36,15.69,730000000
20160620,1466352000,3118.73,3089.71,3114.91,3112.67,2.31,36000000
20160621,1466438400,3155.49,3097.94,3124.9,3106.32,-6.35,-89000000
20160622,1466524800,3134.06,3096.99,3100.45,3133.96,27.64,706000000
20160623,1466611200,3129.72,3102.48,3129.72,3117.32,-16.64,-74000000
20160624,1466697600,3130.54,3033.97,3110.65,3077.16,-40.16,-2069000000
20160627,1466956800,3120.64,3064.97,3065.13,3120.54,43.38,-84000000
20160628,1467043200,3139.43,3099.7,3107.4,3136.4,15.86,-92000000
20160629,1467129600,3158.08,3139.13,3142.48,3151.39,14.99,883000000
20160704,1467561600,3210.6,3134.02,3136.39,3204.7,50.5,1149000000
20160705,1467648000,3216.7,3198.0,3199.16,3207.38,2.68,-158000000
20160706,1467734400,3217.52,3183.45,3197.62,3216.8,9.42,-645000000
20160707,1467820800,3220.54,3190.12,3206.55,3209.95,-6.85,-211000000
20160708,1467907200,3204.93,3183.96,3199.75,3192.28,-17.67,-227000000
20160711,1468166400,3235.96,3197.63,3199.04,3203.33,11.05,1549000000
20160712,1468252800,3273.47,3200.3,3201.91,3273.18,69.85,1686000000
20160713,1468339200,3300.99,3271.78,3274.02,3282.87,9.69,481000000
20160714,1468425600,3281.95,3259.07,3277.48,3276.76,-6.11,703000000
20160715,1468512000,3285.03,3265.29,3278.84,3276.28,-0.48,416000000
20160718,1468771200,3281.64,3251.77,3269.71,3262.02,-14.26,711000000
20160719,1468857600,3264.73,3226.2,3260.43,3248.23,-13.79,545000000
20160720,1468944000,3254.51,3232.26,3246.86,3237.61,-10.62,343000000
20160721,1469030400,3271.37,3238.3,3238.34,3252.52,14.91,700000000
20160722,1469116800,3253.77,3220.89,3251.24,3225.16,-27.36,292000000
20160725,1469376000,3243.79,3218.14,3220.17,3230.89,5.73,448000000
20160726,1469462400,3269.75,3228.01,3228.23,3269.59,38.7,470000000
20160727,1469548800,3276.51,3157.41,3270.08,3218.24,-51.35,975000000
20160728,1469635200,3235.78,3195.27,3204.46,3221.14,2.9,-566000000
20160729,1469721600,3225.42,3198.68,3217.19,3203.93,-17.21,85000000
20160801,1469980800,3199.98,3156.75,3196.43,3176.81,-27.12,1055000000
20160803,1470153600,3197.16,3173.54,3179.68,3193.51,4.46,-168000000
20160804,1470240000,3201.55,3170.42,3190.55,3201.29,7.78,-437000000
20160805,1470326400,3224.87,3192.86,3201.35,3205.11,3.82,475000000
20160808,1470585600,3234.48,3187.25,3199.57,3234.18,29.07,623000000
20160809,1470672000,3257.33,3229.17,3232.6,3256.98,22.8,1292000000
20160810,1470758400,3261.86,3242.75,3255.18,3243.34,-13.64,1045000000
20160811,1470844800,3274.03,3232.61,3239.56,3233.36,-9.98,704000000
20160812,1470931200,3294.23,3231.14,3231.81,3294.23,60.87,232000000
20160815,1471190400,3417.91,3302.38,3303.47,3393.42,99.19,384000000
20160816,1471276800,3418.69,3372.02,3403.38,3378.25,-15.17,4686000000
20160817,1471363200,3394.39,3356.92,3377.77,3373.05,-5.2,1506000000
20160818,1471449600,3394.79,3349.69,3369.95,3364.49,-8.56,1171000000
20160819,1471536000,3374.05,3341.19,3358.56,3365.02,0.53,356000000
20160822,1471795200,3372.83,3335.47,3364.68,3336.79,-28.23,-92000000
20160823,1471881600,3359.65,3324.96,3332.62,3341.83,5.04,176000000
20160824,1471968000,3348.13,3323.73,3341.93,3329.86,-11.97,226000000
20160825,1472054400,3315.08,3279.81,3314.08,3308.97,-20.89,338000000
20160826,1472140800,3328.95,3301.74,3312.5,3307.09,-1.88,197000000
20160829,1472400000,3315.08,3297.07,3306.57,3307.78,0.69,-34000000
20160830,1472486400,3325.12,3304.6,3310.32,3311.99,4.21,903000000
20160831,1472572800,3333.97,3304.66,3310.57,3327.79,15.8,280000000
20160901,1472659200,3329.35,3301.21,3326.74,3301.58,-26.21,119000000
