交易日期,时间戳,最高价,最低价,开盘价,收盘价,涨跌额
20160819,1471536000,3374.05,3341.19,3358.56,3365.02,0.53
20160822,1471795200,3372.83,3335.47,3364.68,3336.79,-28.23
20160823,1471881600,3359.65,3324.96,3332.62,3341.83,5.04
20160824,1471968000,3348.13,3323.73,3341.93,3329.86,-11.97
20160825,1472054400,3315.08,3279.81,3314.08,3308.97,-20.89
20160826,1472140800,3328.95,3301.74,3312.5,3307.09,-1.88
20160829,1472400000,3315.08,3297.07,3306.57,3307.78,0.69
20160830,1472486400,3325.12,3304.6,3310.32,3311.99,4.21
20160831,1472572800,3333.97,3304.66,3310.57,3327.79,15.8
20160901,1472659200,3329.35,3301.21,3326.74,3301.58,-26.21
20160902,1472745600,3320.43,3295.76,3298.72,3314.11,12.53
20160905,1473004800,3338.42,3314.63,3321.01,3319.68,5.57
20160906,1473091200,3347.95,3300.13,3322.02,3342.63,22.95
20160907,1473177600,3357.36,3337.75,3344.07,3340.82,-1.81
20160908,1473264000,3343.4,3328.23,3338.01,3339.56,-1.26
20160909,1473350400,3344.95,3318.04,3339.37,3318.04,-21.52
20160912,1473609600,3276.72,3234.57,3271.87,3262.6,-55.44
20160913,1473696000,3269.22,3246.39,3265.34,3260.33,-2.27
20160914,1473782400,3255.0,3231.34,3245.74,3238.73,-21.6
20160919,1474214400,3264.9,3242.74,3242.74,3263.12,24.39
20160920,1474300800,3265.04,3252.39,3264.66,3257.4,-5.72
20160921,1474387200,3270.9,3254.32,3257.71,3266.64,9.24
20160922,1474473600,3303.2,3277.98,3281.47,3291.12,24.48
20160923,1474560000,3293.92,3275.03,3292.28,3275.67,-15.45
20160926,1474819200,3267.69,3220.28,3267.69,3220.28,-55.39
20160927,1474905600,3240.78,3214.44,3214.87,3240.75,20.47
20160928,1474992000,3243.65,3228.0,3243.65,3230.89,-9.86
20160929,1475078400,3257.77,3234.8,3234.86,3244.39,13.5
20160930,1475164800,3260.94,3239.04,3240.18,3253.28,8.89
20161010,1476028800,3294.64,3258.96,3265.36,3293.87,40.59
20161011,1476115200,3308.0,3292.88,3296.87,3306.56,12.69
20161012,1476201600,3302.56,3289.75,3299.14,3300.01,-6.55
20161013,1476288000,3307.41,3292.4,3299.16,3302.65,2.64
20161014,1476374400,3306.69,3285.73,3298.73,3305.85,3.2
20161017,1476633600,3309.01,3271.54,3305.96,3277.88,-27.97
20161018,1476720000,3321.33,3272.68,3272.68,3321.33,43.45
20161019,1476806400,3332.52,3309.83,3323.3,3316.24,-5.09
20161020,1476892800,3324.9,3312.17,3317.18,3318.6,2.36
20161021,1476979200,3341.56,3309.18,3315.72,3327.74,9.14
20161024,1477238400,3382.83,3330.97,3332.51,3367.58,39.84
20161025,1477324800,3373.91,3356.59,3367.48,3367.45,-0.13
20161026,1477411200,3367.83,3349.57,3365.2,3354.8,-12.65
20161027,1477497600,3352.35,3335.13,3351.46,3345.7,-9.1
20161028,1477584000,3370.75,3337.29,3347.14,3340.13,-5.57
20161031,1477843200,3340.47,3317.33,3332.41,3336.28,-3.85
20161101,1477929600,3359.39,3334.46,3338.71,3359.05,22.77
20161102,1478016000,3356.4,3331.38,3350.71,3333.35,-25.7
20161103,1478102400,3379.99,3324.84,3326.91,3365.09,31.74
20161104,1478188800,3377.64,3348.43,3362.21,3354.18,-10.91
20161107,1478448000,3362.74,3342.31,3353.44,3356.59,2.41
20161108,1478534400,3383.92,3361.13,3367.7,3371.12,14.53
20161109,1478620800,3373.1,3322.08,3370.6,3353.06,-18.06
20161110,1478707200,3403.02,3374.91,3374.91,3390.61,37.55
20161111,1478793600,3422.67,3382.89,3387.95,3417.22,26.61
20161114,1479052800,3452.62,3408.14,3409.22,3430.25,13.03
20161115,1479139200,3434.92,3416.0,3428.87,3429.87,-0.38
20161116,1479225600,3435.64,3419.24,3432.43,3429.59,-0.28
20161117,1479312000,3437.67,3412.88,3423.47,3436.54,6.95
20161118,1479398400,3443.12,3413.27,3437.49,3417.46,-19.08
20161121,1479657600,3463.14,3412.08,3412.65,3441.11,23.65
20161122,1479744000,3469.22,3443.22,3443.22,3468.36,27.25
20161123,1479830400,3492.96,3465.76,3473.9,3474.73,6.37
20161124,1479916800,3508.17,3467.01,3468.81,3488.74,14.01
20161125,1480003200,3521.3,3463.95,3490.04,3521.3,32.56
20161128,1480262400,3553.36,3528.32,3538.68,3535.08,13.78
20161129,1480348800,3583.72,3521.38,3525.9,3564.04,28.96
20161130,1480435200,3567.07,3527.02,3557.64,3538.0,-26.04
20161201,1480521600,3575.97,3543.25,3543.96,3565.04,27.04
20161202,1480608000,3562.55,3516.79,3559.77,3528.96,-36.08
20161205,1480867200,3496.88,3457.34,3473.69,3469.41,-59.55
20161206,1480953600,3477.59,3456.81,3466.24,3459.15,-10.26
20161207,1481040000,3475.75,3445.76,3458.37,3475.75,16.6
20161208,1481126400,3484.34,3466.51,3481.81,3470.14,-5.61
20161209,1481212800,3507.93,3461.76,3464.87,3493.7,23.56
20161212,1481472000,3495.8,3400.79,3489.27,3409.18,-84.52
20161213,1481558400,3416.22,3370.6,3394.21,3405.04,-4.14
20161214,1481644800,3412.28,3378.27,3399.41,3378.95,-26.09
20161215,1481731200,3378.04,3327.14,3363.86,3340.43,-38.52
20161216,1481817600,3356.29,3330.49,3335.36,3346.03,5.6
20161219,1482076800,3344.86,3325.0,3342.35,3328.98,-17.05
20161220,1482163200,3329.1,3289.27,3328.3,3309.06,-19.92
20161221,1482249600,3342.48,3313.75,3313.75,3338.54,29.48
20161222,1482336000,3340.36,3322.72,3335.12,3335.67,-2.87
20161223,1482422400,3334.89,3300.88,3333.4,3307.6,-28.07
20161226,1482681600,3322.42,3267.05,3293.22,3322.4,14.8
20161227,1482768000,3330.23,3315.83,3319.21,3316.39,-6.01
20161228,1482854400,3320.55,3293.17,3315.75,3301.89,-14.5
20161229,1482940800,3312.11,3288.1,3297.04,3297.77,-4.12
20161230,1483027200,3313.55,3295.75,3302.6,3310.08,12.31
20170103,1483372800,3345.26,3313.95,3313.95,3342.23,32.15
20170104,1483459200,3369.57,3338.15,3340.56,3368.31,26.08
20170105,1483545600,3373.41,3361.46,3368.34,3367.79,-0.52
20170106,1483632000,3368.87,3346.89,3366.85,3347.67,-20.12
20170109,1483891200,3366.22,3344.35,3345.75,3363.9,16.23
20170110,1483977600,3370.51,3354.09,3361.64,3358.27,-5.63
20170111,1484064000,3366.63,3334.3,3355.8,3334.5,-23.77
20170112,1484150400,3343.13,3315.96,3332.69,3317.62,-16.88
20170113,1484236800,3338.17,3309.37,3317.96,3319.91,2.29
20170116,1484496000,3322.78,3264.21,3314.15,3319.45,-0.46
20170117,1484582400,3327.38,3292.2,3305.6,3326.36,6.91
20170118,1484668800,3350.96,3320.41,3323.34,3339.37,13.01
20170119,1484755200,3346.5,3324.68,3330.95,3329.29,-10.08
20170120,1484841600,3358.41,3326.37,3326.98,3354.89,25.6
20170123,1485100800,3378.74,3355.85,3359.05,3364.08,9.19
20170124,1485187200,3371.32,3355.9,3363.14,3364.45,0.37
20170125,1485273600,3376.44,3357.22,3361.66,3375.9,11.45
20170126,1485360000,3395.88,3378.26,3378.26,3387.96,12.06
20170203,1486051200,3392.48,3362.57,3390.93,3364.49,-23.47
20170206,1486310400,3381.33,3358.75,3368.11,3373.21,8.72
20170207,1486396800,3376.71,3354.63,3371.77,3365.68,-7.53
20170208,1486483200,3383.69,3347.43,3361.78,3383.29,17.61
20170209,1486569600,3406.59,3379.79,3381.9,3396.29,13.0
20170210,1486656000,3422.33,3398.03,3398.32,3413.49,17.2
20170213,1486915200,3439.54,3416.87,3416.92,3436.28,22.79
20170214,1487001600,3440.67,3424.4,3438.51,3435.8,-0.48
20170215,1487088000,3448.03,3417.08,3435.39,3421.71,-14.09
20170216,1487174400,3440.93,3418.35,3421.83,3440.93,19.22
20170217,1487260800,3457.56,3419.61,3443.62,3421.44,-19.49
20170220,1487520000,3472.6,3421.64,3421.64,3471.39,49.95
20170221,1487606400,3490.09,3472.02,3475.06,3482.82,11.43
20170222,1487692800,3489.95,3473.52,3483.2,3489.76,6.94
20170223,1487779200,3492.96,3460.12,3487.57,3473.32,-16.44
20170224,1487865600,3473.85,3455.25,3468.96,3473.85,0.53
20170227,1488124800,3472.84,3441.39,3471.13,3446.22,-27.63
20170228,1488211200,3460.91,3441.36,3445.03,3452.81,6.59
20170301,1488297600,3472.7,3449.11,3452.21,3458.44,5.63
20170302,1488384000,3468.47,3434.0,3463.48,3435.1,-23.34
20170303,1488470400,3428.88,3412.83,3424.66,3427.86,-7.24
20170306,1488729600,3449.03,3425.9,3427.25,3446.48,18.62
20170307,1488816000,3454.04,3440.06,3446.16,3453.96,7.48
20170308,1488902400,3457.04,3441.26,3452.2,3448.73,-5.23
20170309,1488988800,3443.05,3414.68,3442.9,3426.94,-21.79
20170310,1489075200,3436.24,3423.94,3423.98,3427.89,0.95
20170313,1489334400,3458.1,3412.69,3425.67,3458.1,30.21
20170314,1489420800,3465.39,3448.9,3456.66,3456.69,-1.41
20170315,1489507200,3463.92,3445.27,3452.21,3463.64,6.95
20170316,1489593600,3492.13,3472.27,3472.27,3481.51,17.87
20170317,1489680000,3488.5,3441.47,3485.31,3445.81,-35.7
20170320,1489939200,3454.06,3429.83,3449.05,3449.61,3.8
20170321,1490025600,3466.7,3445.64,3449.77,3466.35,16.74
20170322,1490112000,3464.33,3433.5,3450.75,3450.05,-16.3
20170323,1490198400,3470.82,3435.69,3452.41,3461.98,11.93
20170324,1490284800,3499.32,3461.11,3464.2,3489.6,27.62
20170327,1490544000,3505.98,3474.52,3488.76,3478.04,-11.56
20170328,1490630400,3482.29,3461.47,3480.25,3469.81,-8.23
20170329,1490716800,3483.06,3455.55,3472.97,3465.19,-4.62
20170330,1490803200,3467.3,3422.37,3461.62,3436.76,-28.43
20170331,1490889600,3456.31,3430.82,3434.82,3456.05,19.29
20170405,1491321600,3504.54,3475.15,3476.42,3503.89,47.84
20170406,1491408000,3517.78,3495.72,3507.99,3514.05,10.16
20170407,1491494400,3526.82,3506.39,3514.45,3517.46,3.41
20170410,1491753600,3522.8,3502.08,3519.46,3505.14,-12.32
20170411,1491840000,3520.13,3466.14,3503.83,3517.33,12.19
20170412,1491926400,3523.1,3498.0,3514.57,3509.44,-7.89
20170413,1492012800,3518.44,3496.57,3500.28,3514.57,5.13
20170414,1492099200,3517.47,3476.95,3516.81,3486.5,-28.07
20170417,1492358400,3480.57,3453.68,3475.74,3479.94,-6.56
20170418,1492444800,3489.08,3462.63,3474.89,3462.74,-17.2
20170419,1492531200,3459.35,3418.51,3452.99,3445.88,-16.86
20170420,1492617600,3465.61,3440.72,3444.52,3461.55,15.67
20170421,1492704000,3475.56,3449.54,3461.39,3466.79,5.24
20170424,1492963200,3458.23,3403.98,3458.23,3431.26,-35.53
20170425,1493049600,3449.67,3422.65,3427.73,3440.97,9.71
20170426,1493136000,3466.57,3439.15,3440.25,3445.18,4.21
20170427,1493222400,3449.27,3399.54,3435.1,3446.72,1.54
20170428,1493308800,3439.9,3417.24,3439.57,3439.75,-6.97
20170502,1493654400,3436.31,3418.67,3427.92,3426.58,-13.17
20170503,1493740800,3432.22,3403.08,3421.76,3413.13,-13.45
20170504,1493827200,3421.4,3391.28,3404.94,3404.39,-8.74
20170505,1493913600,3395.45,3366.56,3393.48,3382.55,-21.84
20170508,1494172800,3374.16,3339.57,3369.11,3358.81,-23.74
20170509,1494259200,3358.05,3327.59,3342.6,3352.53,-6.28
20170510,1494345600,3369.43,3336.0,3350.65,3337.7,-14.83
20170511,1494432000,3359.6,3312.89,3322.95,3356.65,18.95
20170512,1494518400,3387.27,3349.17,3350.94,3385.38,28.73
20170515,1494777600,3406.58,3391.59,3391.59,3399.19,13.81
20170516,1494864000,3428.85,3373.55,3390.93,3428.65,29.46
20170517,1494950400,3433.97,3408.15,3423.19,3409.97,-18.68
20170518,1495036800,3409.93,3383.94,3387.67,3398.11,-11.86
20170519,1495123200,3405.94,3392.38,3395.23,3403.85,5.74
20170522,1495382400,3424.18,3391.17,3400.59,3411.24,7.39
20170523,1495468800,3434.77,3401.53,3405.03,3424.19,12.95
20170524,1495555200,3424.17,3383.89,3409.72,3424.17,-0.02
20170525,1495641600,3490.42,3413.22,3414.4,3485.66,61.49
20170526,1495728000,3498.31,3473.04,3479.62,3480.43,-5.23
20170531,1496160000,3515.08,3474.92,3495.07,3492.88,12.45
20170601,1496246400,3499.81,3476.43,3485.22,3497.74,4.86
20170602,1496332800,3498.12,3470.2,3491.59,3486.51,-11.23
20170605,1496592000,3484.12,3462.31,3480.17,3468.75,-17.76
20170606,1496678400,3492.88,3460.45,3464.38,3492.88,24.13
20170607,1496764800,3537.09,3491.13,3493.88,3533.87,40.99
20170608,1496851200,3562.27,3528.18,3531.24,3560.98,27.11
20170609,1496937600,3590.89,3560.63,3561.24,3576.17,15.19
20170612,1497196800,3603.69,3565.9,3570.22,3574.39,-1.78
20170613,1497283200,3584.41,3559.21,3569.16,3582.27,7.88
20170614,1497369600,3571.25,3530.27,3571.25,3535.3,-46.97
20170615,1497456000,3542.28,3508.95,3530.75,3528.79,-6.51
20170616,1497542400,3536.14,3514.39,3522.97,3518.76,-10.03
20170619,1497801600,3554.91,3520.06,3520.06,3553.67,34.91
20170620,1497888000,3563.7,3539.51,3560.79,3546.49,-7.18
20170621,1497974400,3587.99,3545.57,3567.13,3587.96,41.47
20170622,1498060800,3635.53,3581.34,3583.56,3590.34,2.38
20170623,1498147200,3623.24,3569.32,3583.44,3622.88,32.54
20170626,1498406400,3671.94,3627.02,3627.02,3668.09,45.21
20170627,1498492800,3676.53,3648.76,3665.58,3674.72,6.63
20170628,1498579200,3672.19,3644.03,3664.16,3646.17,-28.55
20170629,1498665600,3669.13,3644.73,3649.25,3668.83,22.66
20170630,1498752000,3669.76,3646.23,3654.73,3666.8,-2.03
20170703,1499011200,3667.6,3633.78,3667.23,3650.85,-15.95
20170704,1499097600,3646.85,3611.69,3646.83,3619.98,-30.87
20170705,1499184000,3660.73,3610.46,3611.9,3659.68,39.7
20170706,1499270400,3666.77,3629.56,3654.56,3660.1,0.42
20170707,1499356800,3657.11,3631.87,3647.64,3655.93,-4.17
20170710,1499616000,3667.85,3641.53,3647.94,3653.69,-2.24
20170711,1499702400,3701.21,3645.99,3646.88,3670.81,17.12
20170712,1499788800,3691.58,3640.59,3672.63,3658.82,-11.99
20170713,1499875200,3690.48,3652.57,3656.35,3686.92,28.1
20170714,1499961600,3703.09,3672.74,3682.62,3703.09,16.17
20170717,1500220800,3716.47,3621.37,3700.62,3663.56,-39.53
20170718,1500307200,3667.54,3622.04,3648.49,3667.18,3.62
20170719,1500393600,3731.05,3658.2,3660.87,3729.75,62.57
20170720,1500480000,3750.19,3723.07,3725.14,3747.88,18.13
20170721,1500566400,3751.69,3722.07,3738.18,3728.6,-19.28
20170724,1500825600,3755.19,3719.85,3724.38,3743.47,14.87
20170725,1500912000,3752.16,3713.28,3742.64,3719.56,-23.91
20170726,1500998400,3738.53,3684.18,3722.88,3705.39,-14.17
20170727,1501084800,3716.69,3672.5,3700.86,3712.19,6.8
20170728,1501171200,3725.54,3696.78,3703.49,3721.89,9.7
20170731,1501430400,3746.52,3713.66,3722.43,3737.87,15.98
20170801,1501516800,3770.4,3737.1,3738.74,3770.38,32.51
20170802,1501603200,3784.35,3759.28,3768.19,3760.85,-9.53
20170803,1501689600,3766.35,3718.44,3755.11,3727.83,-33.02
20170804,1501776000,3738.73,3707.0,3724.72,3707.58,-20.25
20170807,1502035200,3730.78,3689.96,3701.22,3726.79,19.21
20170808,1502121600,3737.33,3718.81,3724.33,3732.21,5.42
20170809,1502208000,3739.0,3713.57,3728.03,3731.04,-1.17
20170810,1502294400,3746.86,3688.18,3724.96,3715.92,-15.12
20170811,1502380800,3700.49,3645.09,3687.93,3647.35,-68.57
20170814,1502640000,3698.37,3651.38,3651.38,3694.68,47.33
20170815,1502726400,3719.29,3692.28,3695.78,3706.06,11.38
20170816,1502812800,3707.14,3679.73,3701.13,3701.42,-4.64
20170817,1502899200,3722.62,3704.41,3707.07,3721.28,19.86
20170818,1502985600,3733.49,3700.41,3707.19,3724.67,3.39
20170821,1503244800,3744.26,3728.62,3731.84,3740.99,16.32
20170822,1503331200,3758.29,3734.56,3745.75,3752.3,11.31
20170823,1503417600,3772.46,3741.72,3747.61,3756.09,3.79
20170824,1503504000,3765.71,3729.09,3755.89,3734.65,-21.44
20170825,1503590400,3795.97,3736.29,3736.29,3795.75,61.1
20170828,1503849600,3866.94,3805.66,3805.66,3842.71,46.96
20170829,1503936000,3847.93,3825.76,3839.18,3834.54,-8.17
20170830,1504022400,3854.71,3827.86,3834.27,3834.3,-0.24
20170831,1504108800,3840.2,3800.89,3835.84,3822.09,-12.21
20170901,1504195200,3843.62,3818.16,3825.34,3830.54,8.45
20170904,1504454400,3847.09,3813.55,3828.54,3845.62,15.08
20170905,1504540800,3865.29,3841.95,3845.55,3857.05,11.43
20170906,1504627200,3858.25,3831.38,3846.75,3849.45,-7.6
20170907,1504713600,3858.16,3828.84,3851.69,3829.87,-19.58
20170908,1504800000,3843.02,3813.98,3830.07,3825.99,-3.88
20170911,1505059200,3850.74,3817.51,3828.34,3825.65,-0.34
20170912,1505145600,3849.39,3822.0,3832.24,3837.93,12.28
20170913,1505232000,3847.78,3822.94,3835.55,3842.61,4.68
20170914,1505318400,3854.49,3820.09,3843.57,3829.96,-12.65
20170915,1505404800,3843.3,3818.52,3826.14,3831.3,1.34
20170918,1505664000,3862.36,3832.96,3832.96,3843.14,11.84
20170919,1505750400,3857.3,3820.29,3849.88,3832.12,-11.02
20170920,1505836800,3850.94,3827.89,3830.15,3842.44,10.32
20170921,1505923200,3860.8,3837.38,3843.26,3837.82,-4.62
20170922,1506009600,3842.25,3816.82,3826.46,3837.73,-0.09
20170925,1506268800,3835.39,3811.12,3829.22,3817.79,-19.94
20170926,1506355200,3821.69,3808.38,3810.33,3820.78,2.99
20170927,1506441600,3832.57,3818.81,3818.96,3821.2,0.42
20170928,1506528000,3827.33,3813.75,3821.59,3822.54,1.34
20170929,1506614400,3852.22,3825.2,3825.2,3836.5,13.96
20171009,1507478400,3918.84,3876.03,3910.11,3882.21,45.71
20171010,1507564800,3900.74,3855.47,3883.0,3889.86,7.65
20171011,1507651200,3913.07,3885.5,3886.82,3902.69,12.83
20171012,1507737600,3917.44,3897.55,3902.02,3912.95,10.26
20171013,1507824000,3927.17,3908.89,3912.98,3921.0,8.05
20171016,1508083200,3947.42,3913.32,3926.28,3913.45,-7.55
20171017,1508169600,3924.61,3900.48,3910.79,3913.07,-0.38
20171018,1508256000,3944.41,3914.82,3914.82,3944.16,31.09
20171019,1508342400,3944.03,3923.65,3940.58,3931.25,-12.91
20171020,1508428800,3928.96,3910.2,3918.53,3926.85,-4.4
20171023,1508688000,3936.27,3920.66,3930.89,3930.8,3.95
20171024,1508774400,3959.5,3922.03,3926.23,3959.4,28.6
20171025,1508860800,3978.09,3954.0,3958.17,3976.95,17.55
20171026,1508947200,4013.6,3973.55,3980.05,3993.58,16.63
20171027,1509033600,4024.46,3991.35,3992.55,4021.97,28.39
20171030,1509292800,4033.34,3960.27,4022.16,4009.72,-12.25
20171031,1509379200,4009.28,3983.26,3995.39,4006.72,-3.0
20171101,1509465600,4032.46,3991.32,4007.91,3996.62,-10.1
20171102,1509552000,3999.23,3971.38,3994.09,3997.13,0.51
20171103,1509638400,3999.34,3963.03,3992.35,3992.7,-4.43
20171106,1509897600,4021.64,3975.41,3989.18,4020.89,28.19
20171107,1509984000,4064.22,4021.36,4022.4,4054.25,33.36
20171108,1510070400,4089.15,4040.58,4051.49,4048.01,-6.24
20171109,1510156800,4076.61,4038.4,4043.07,4075.9,27.89
20171110,1510243200,4116.71,4067.66,4070.28,4111.91,36.01
20171113,1510502400,4137.65,4115.55,4115.55,4128.07,16.16
20171114,1510588800,4133.55,4086.89,4129.27,4099.35,-28.72
20171115,1510675200,4102.81,4055.72,4084.21,4073.67,-25.68
20171116,1510761600,4107.62,4062.27,4063.49,4105.01,31.34
20171117,1510848000,4122.38,4081.37,4094.08,4120.85,15.84
20171120,1511107200,4144.51,4060.96,4093.73,4143.83,22.98
20171121,1511193600,4220.26,4129.98,4131.85,4217.7,73.87
20171122,1511280000,4260.64,4191.15,4228.37,4227.57,9.87
20171123,1511366400,4214.19,4086.9,4213.38,4102.4,-125.17
20171124,1511452800,4116.59,4057.49,4089.47,4104.2,1.8
20171127,1511712000,4088.93,4037.15,4088.93,4049.95,-54.25
20171128,1511798400,4056.48,4010.3,4034.21,4055.82,5.87
20171129,1511884800,4069.24,4004.69,4061.35,4053.75,-2.07
20171130,1511971200,4052.8,3988.0,4034.01,4006.1,-47.65
20171201,1512057600,4027.11,3984.38,4003.56,3998.14,-7.96
20171204,1512316800,4032.99,3982.32,3989.05,4018.86,20.72
20171205,1512403200,4045.93,4006.54,4007.94,4040.17,21.31
20171206,1512489600,4031.75,3964.81,4027.12,4015.82,-24.35
20171207,1512576000,4017.95,3955.99,4003.58,3971.06,-44.76
20171208,1512662400,4014.14,3955.44,3962.83,4003.38,32.32
20171211,1512921600,4069.5,4005.27,4006.88,4069.5,66.12
20171212,1513008000,4070.15,4015.45,4068.51,4016.02,-53.48
20171213,1513094400,4052.69,4004.74,4013.83,4050.09,34.07
20171214,1513180800,4057.62,4013.85,4050.9,4026.15,-23.94
20171215,1513267200,4020.27,3974.93,4018.73,3980.86,-45.29
20171218,1513526400,4008.07,3967.93,3983.3,3985.29,4.43
20171219,1513612800,4035.63,3985.82,3985.82,4035.33,50.04
20171220,1513699200,4044.85,4015.63,4036.02,4030.49,-4.84
20171221,1513785600,4080.78,4014.65,4023.08,4067.85,37.36
20171222,1513872000,4076.8,4048.49,4064.91,4054.6,-13.25
20171225,1514131200,4086.93,4026.45,4057.42,4041.54,-13.06
20171226,1514217600,4056.86,4015.3,4040.62,4053.62,12.08
20171227,1514304000,4047.74,3986.74,4045.28,3991.21,-62.41
20171228,1514390400,4036.7,3980.24,3993.0,4018.9,27.69
20171229,1514476800,4043.14,4012.87,4022.88,4030.85,11.95
20180102,1514822400,4087.78,4045.21,4045.21,4087.4,56.55
20180103,1514908800,4140.05,4088.73,4091.46,4111.39,23.99
20180104,1514995200,4137.64,4105.89,4114.12,4128.81,17.42
20180105,1515081600,4151.28,4123.28,4133.34,4138.75,9.94
20180108,1515340800,4166.32,4127.31,4140.85,4160.16,21.41
20180109,1515427200,4191.28,4153.5,4157.54,4189.3,29.14
20180110,1515513600,4211.05,4175.14,4187.2,4207.81,18.51
20180111,1515600000,4211.8,4181.96,4197.11,4205.59,-2.22
20180112,1515686400,4227.39,4199.03,4205.14,4225.0,19.41
20180115,1515945600,4262.93,4216.36,4229.84,4225.24,0.24
20180116,1516032000,4260.21,4213.13,4215.62,4258.47,33.23
20180117,1516118400,4283.34,4230.54,4261.78,4248.12,-10.35
20180118,1516204800,4292.64,4246.68,4259.38,4271.42,23.3
20180119,1516291200,4316.57,4269.62,4281.94,4285.4,13.98
20180122,1516550400,4338.48,4275.9,4276.48,4336.6,51.2
20180123,1516636800,4383.57,4346.79,4346.89,4382.61,46.01
20180124,1516723200,4397.82,4349.09,4389.45,4389.89,7.28
20180125,1516809600,4392.2,4336.24,4381.98,4365.08,-24.81
20180126,1516896000,4403.34,4351.49,4352.22,4381.3,16.22
20180129,1517155200,4395.91,4287.11,4387.06,4302.02,-79.28
20180130,1517241600,4308.51,4251.57,4286.68,4256.1,-45.92
20180131,1517328000,4287.86,4232.77,4234.11,4275.9,19.8
20180201,1517414400,4287.39,4214.29,4276.34,4245.9,-30.0
20180202,1517500800,4271.76,4181.78,4213.94,4271.23,25.33
20180205,1517760000,4274.15,4200.14,4204.46,4274.15,2.92
20180206,1517846400,4211.52,4131.56,4182.33,4148.89,-125.26
20180207,1517932800,4212.57,4048.42,4205.74,4050.5,-98.39
20180208,1518019200,4071.67,3974.68,4022.88,4012.05,-38.45
20180209,1518105600,3911.29,3759.15,3896.17,3840.65,-171.4
20180212,1518364800,3907.84,3828.07,3846.27,3890.1,49.45
20180213,1518451200,3986.98,3925.6,3925.6,3935.63,45.53
20180214,1518537600,3971.4,3923.13,3945.09,3966.96,31.33
20180222,1519228800,4058.79,4009.92,4020.97,4052.73,85.77
20180223,1519315200,4085.2,4035.23,4061.75,4071.09,18.36
20180226,1519574400,4128.74,4048.98,4093.4,4118.42,47.33
20180227,1519660800,4120.87,4051.81,4120.87,4058.98,-59.44
20180228,1519747200,4051.71,3991.71,4016.79,4023.64,-35.34
20180301,1519833600,4061.03,3986.89,3994.87,4049.09,25.45
20180302,1519920000,4044.42,4006.94,4014.95,4016.46,-32.63
20180305,1520179200,4042.83,3995.87,4021.66,4018.1,1.64
20180306,1520265600,4067.55,3998.93,4034.99,4066.56,48.46
20180307,1520352000,4089.7,4027.94,4063.5,4036.65,-29.91
20180308,1520438400,4078.23,4029.71,4038.95,4077.6,40.95
20180309,1520524800,4110.67,4076.45,4088.07,4108.87,31.27
20180312,1520784000,4139.53,4112.77,4130.71,4127.67,18.8
20180313,1520870400,4130.28,4087.56,4124.33,4091.25,-36.42
20180314,1520956800,4089.09,4066.49,4076.06,4073.34,-17.91
20180315,1521043200,4098.99,4058.71,4058.71,4096.16,22.82
20180316,1521129600,4110.05,4055.82,4096.89,4056.42,-39.74
20180319,1521388800,4074.52,4033.52,4054.62,4074.25,17.83
20180320,1521475200,4080.19,4040.31,4045.74,4077.7,3.45
20180321,1521561600,4110.12,4046.24,4097.02,4061.05,-16.65
20180322,1521648000,4072.38,4003.72,4062.07,4020.35,-40.7
20180323,1521734400,3928.51,3834.94,3896.74,3904.94,-115.41
20180326,1521993600,3883.9,3829.92,3862.69,3879.89,-25.05
20180327,1522080000,3936.78,3881.87,3927.49,3913.27,33.38
20180328,1522166400,3907.28,3835.88,3865.05,3842.72,-70.55
20180329,1522252800,3913.96,3794.26,3854.59,3894.05,51.33
20180330,1522339200,3915.35,3879.21,3893.75,3898.5,4.45
20180402,1522598400,3937.02,3882.89,3897.01,3886.92,-11.58
20180403,1522684800,3878.15,3839.93,3850.15,3862.48,-24.44
20180404,1522771200,3898.61,3852.5,3873.63,3854.86,-7.62
20180409,1523203200,3870.67,3827.41,3851.95,3852.93,-1.93
20180410,1523289600,3927.42,3851.8,3860.72,3927.17,74.24
20180411,1523376000,3958.71,3924.96,3934.17,3938.34,11.17
20180412,1523462400,3937.78,3896.18,3935.67,3898.64,-39.7
20180413,1523548800,3929.95,3866.19,3920.74,3871.14,-27.5
20180416,1523808000,3869.16,3789.61,3862.47,3808.86,-62.28
20180417,1523894400,3822.63,3745.44,3812.87,3748.64,-60.22
20180418,1523980800,3789.66,3708.11,3785.31,3766.28,17.64
20180419,1524067200,3824.03,3767.8,3774.78,3811.84,45.56
20180420,1524153600,3815.44,3750.1,3801.21,3760.85,-50.99
20180423,1524412800,3787.4,3735.18,3754.69,3766.33,5.48
20180424,1524499200,3854.43,3769.88,3769.88,3843.49,77.16
20180425,1524585600,3838.69,3817.03,3824.59,3828.7,-14.79
20180426,1524672000,3828.71,3744.89,3823.39,3755.49,-73.21
20180427,1524758400,3776.98,3714.64,3771.04,3756.88,1.39
20180502,1525190400,3787.3,3744.55,3769.93,3763.65,6.77
20180503,1525276800,3797.53,3732.37,3756.17,3793.0,29.35
20180504,1525363200,3801.52,3770.94,3784.32,3774.6,-18.4
20180507,1525622400,3834.59,3776.03,3782.54,3834.19,59.59
20180508,1525708800,3892.07,3833.73,3834.61,3878.68,44.49
20180509,1525795200,3878.94,3855.74,3876.13,3871.62,-7.06
20180510,1525881600,3894.49,3867.31,3882.84,3893.06,21.44
